site,X,Y,elevation,depth,distance_from_shore,date,temperature,site_sampled
25,-35.261699,149.172212,636,140,420,14/11/2022 17:55,13,12
25,-35.261699,149.172212,636,140,420,14/11/2022 18:55,13,12
25,-35.261699,149.172212,636,140,420,14/11/2022 19:55,13,12
25,-35.261699,149.172212,636,140,420,14/11/2022 20:55,13,12
25,-35.261699,149.172212,636,140,420,14/11/2022 21:55,13,12
25,-35.261699,149.172212,636,140,420,14/11/2022 22:55,13,12
25,-35.261699,149.172212,636,140,420,14/11/2022 23:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 0:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 1:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 2:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 3:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 4:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 5:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 6:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 7:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 8:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 9:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 10:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 11:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 12:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 13:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 14:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 15:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 16:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 17:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 18:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 19:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 20:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 21:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 22:55,13,12
25,-35.261699,149.172212,636,140,420,15/11/2022 23:55,13,12
25,-35.261699,149.172212,636,140,420,16/11/2022 0:55,13,12
25,-35.261699,149.172212,636,140,420,16/11/2022 1:55,13,12
25,-35.261699,149.172212,636,140,420,16/11/2022 2:55,13,12
25,-35.261699,149.172212,636,140,420,16/11/2022 3:55,13,12
25,-35.261699,149.172212,636,140,420,16/11/2022 4:55,13,12
25,-35.261699,149.172212,636,140,420,16/11/2022 5:55,13,12
25,-35.261699,149.172212,636,140,420,16/11/2022 6:55,13,12
25,-35.261699,149.172212,636,140,420,16/11/2022 7:55,13,12
25,-35.261699,149.172212,636,140,420,16/11/2022 8:55,13,12
25,-35.261699,149.172212,636,140,420,16/11/2022 9:55,13,12
25,-35.261699,149.172212,636,140,420,16/11/2022 10:55,13,12
25,-35.261699,149.172212,636,140,420,16/11/2022 11:55,13,12
25,-35.261699,149.172212,636,140,420,16/11/2022 12:55,13,12
25,-35.261699,149.172212,636,140,420,16/11/2022 13:55,13,12
25,-35.261699,149.172212,636,140,420,16/11/2022 14:55,13,12
25,-35.261699,149.172212,636,140,420,16/11/2022 15:55,16.5,12
25,-35.261699,149.172212,636,140,420,16/11/2022 16:55,23.5,12
26,-35.27885,149.178388,584,0,20,3/10/2022 0:02,15.5,13
26,-35.27885,149.178388,584,0,20,3/10/2022 1:02,15,13
26,-35.27885,149.178388,584,0,20,3/10/2022 2:02,14.5,13
26,-35.27885,149.178388,584,0,20,3/10/2022 3:02,14,13
26,-35.27885,149.178388,584,0,20,3/10/2022 4:02,14,13
26,-35.27885,149.178388,584,0,20,3/10/2022 5:02,13.5,13
26,-35.27885,149.178388,584,0,20,3/10/2022 6:02,13,13
26,-35.27885,149.178388,584,0,20,3/10/2022 7:02,13,13
26,-35.27885,149.178388,584,0,20,3/10/2022 8:02,13.5,13
26,-35.27885,149.178388,584,0,20,3/10/2022 9:02,15,13
26,-35.27885,149.178388,584,0,20,3/10/2022 10:02,18,13
26,-35.27885,149.178388,584,0,20,3/10/2022 11:02,20,13
26,-35.27885,149.178388,584,0,20,3/10/2022 12:02,22.5,13
26,-35.27885,149.178388,584,0,20,3/10/2022 13:02,23,13
26,-35.27885,149.178388,584,0,20,3/10/2022 14:02,23,13
26,-35.27885,149.178388,584,0,20,3/10/2022 15:02,21.5,13
26,-35.27885,149.178388,584,0,20,3/10/2022 16:02,20.5,13
26,-35.27885,149.178388,584,0,20,3/10/2022 17:02,20,13
26,-35.27885,149.178388,584,0,20,3/10/2022 18:02,19,13
26,-35.27885,149.178388,584,0,20,3/10/2022 19:02,18.5,13
26,-35.27885,149.178388,584,0,20,3/10/2022 20:02,18,13
26,-35.27885,149.178388,584,0,20,3/10/2022 21:02,17,13
26,-35.27885,149.178388,584,0,20,3/10/2022 22:02,16.5,13
26,-35.27885,149.178388,584,0,20,3/10/2022 23:02,15.5,13
26,-35.27885,149.178388,584,0,20,4/10/2022 0:02,15.5,13
26,-35.27885,149.178388,584,0,20,4/10/2022 1:02,15,13
26,-35.27885,149.178388,584,0,20,4/10/2022 2:02,14.5,13
26,-35.27885,149.178388,584,0,20,4/10/2022 3:02,14,13
26,-35.27885,149.178388,584,0,20,4/10/2022 4:02,14,13
26,-35.27885,149.178388,584,0,20,4/10/2022 5:02,13.5,13
26,-35.27885,149.178388,584,0,20,4/10/2022 6:02,13.5,13
26,-35.27885,149.178388,584,0,20,4/10/2022 7:02,13.5,13
26,-35.27885,149.178388,584,0,20,4/10/2022 8:02,13.5,13
26,-35.27885,149.178388,584,0,20,4/10/2022 9:02,14.5,13
26,-35.27885,149.178388,584,0,20,4/10/2022 10:02,16,13
26,-35.27885,149.178388,584,0,20,4/10/2022 11:02,18.5,13
26,-35.27885,149.178388,584,0,20,4/10/2022 12:02,18.5,13
26,-35.27885,149.178388,584,0,20,4/10/2022 13:02,21,13
26,-35.27885,149.178388,584,0,20,4/10/2022 14:02,21.5,13
26,-35.27885,149.178388,584,0,20,4/10/2022 15:02,21,13
26,-35.27885,149.178388,584,0,20,4/10/2022 16:02,20,13
26,-35.27885,149.178388,584,0,20,4/10/2022 17:02,19,13
26,-35.27885,149.178388,584,0,20,4/10/2022 18:02,18,13
26,-35.27885,149.178388,584,0,20,4/10/2022 19:02,17,13
26,-35.27885,149.178388,584,0,20,4/10/2022 20:02,16.5,13
26,-35.27885,149.178388,584,0,20,4/10/2022 21:02,16,13
26,-35.27885,149.178388,584,0,20,4/10/2022 22:02,15.5,13
26,-35.27885,149.178388,584,0,20,4/10/2022 23:02,14.5,13
26,-35.27885,149.178388,584,0,20,5/10/2022 0:02,14.5,13
26,-35.27885,149.178388,584,0,20,5/10/2022 1:02,14.5,13
26,-35.27885,149.178388,584,0,20,5/10/2022 2:02,14,13
26,-35.27885,149.178388,584,0,20,5/10/2022 3:02,14,13
26,-35.27885,149.178388,584,0,20,5/10/2022 4:02,14,13
26,-35.27885,149.178388,584,0,20,5/10/2022 5:02,13.5,13
26,-35.27885,149.178388,584,0,20,5/10/2022 6:02,13.5,13
26,-35.27885,149.178388,584,0,20,5/10/2022 7:02,13.5,13
26,-35.27885,149.178388,584,0,20,5/10/2022 8:02,13.5,13
26,-35.27885,149.178388,584,0,20,5/10/2022 9:02,13,13
26,-35.27885,149.178388,584,0,20,5/10/2022 10:02,13.5,13
26,-35.27885,149.178388,584,0,20,5/10/2022 11:02,13.5,13
26,-35.27885,149.178388,584,0,20,5/10/2022 12:02,13.5,13
26,-35.27885,149.178388,584,0,20,5/10/2022 13:02,13.5,13
26,-35.27885,149.178388,584,0,20,5/10/2022 14:02,13.5,13
26,-35.27885,149.178388,584,0,20,5/10/2022 15:02,13.5,13
26,-35.27885,149.178388,584,0,20,5/10/2022 16:02,13,13
26,-35.27885,149.178388,584,0,20,5/10/2022 17:02,13,13
26,-35.27885,149.178388,584,0,20,5/10/2022 18:02,13,13
26,-35.27885,149.178388,584,0,20,5/10/2022 19:02,13,13
26,-35.27885,149.178388,584,0,20,5/10/2022 20:02,13,13
26,-35.27885,149.178388,584,0,20,5/10/2022 21:02,13,13
26,-35.27885,149.178388,584,0,20,5/10/2022 22:02,12.5,13
26,-35.27885,149.178388,584,0,20,5/10/2022 23:02,12.5,13
26,-35.27885,149.178388,584,0,20,6/10/2022 0:02,12.5,13
26,-35.27885,149.178388,584,0,20,6/10/2022 1:02,12.5,13
26,-35.27885,149.178388,584,0,20,6/10/2022 2:02,12.5,13
26,-35.27885,149.178388,584,0,20,6/10/2022 3:02,12.5,13
26,-35.27885,149.178388,584,0,20,6/10/2022 4:02,12.5,13
26,-35.27885,149.178388,584,0,20,6/10/2022 5:02,12.5,13
26,-35.27885,149.178388,584,0,20,6/10/2022 6:02,12,13
26,-35.27885,149.178388,584,0,20,6/10/2022 7:02,12,13
26,-35.27885,149.178388,584,0,20,6/10/2022 8:02,12,13
26,-35.27885,149.178388,584,0,20,6/10/2022 9:02,12,13
26,-35.27885,149.178388,584,0,20,6/10/2022 10:02,12.5,13
26,-35.27885,149.178388,584,0,20,6/10/2022 11:02,12.5,13
26,-35.27885,149.178388,584,0,20,6/10/2022 12:02,13,13
26,-35.27885,149.178388,584,0,20,6/10/2022 13:02,13.5,13
26,-35.27885,149.178388,584,0,20,6/10/2022 14:02,13.5,13
26,-35.27885,149.178388,584,0,20,6/10/2022 15:02,15.5,13
26,-35.27885,149.178388,584,0,20,6/10/2022 16:02,16,13
26,-35.27885,149.178388,584,0,20,6/10/2022 17:02,15,13
26,-35.27885,149.178388,584,0,20,6/10/2022 18:02,14.5,13
26,-35.27885,149.178388,584,0,20,6/10/2022 19:02,13.5,13
26,-35.27885,149.178388,584,0,20,6/10/2022 20:02,13.5,13
26,-35.27885,149.178388,584,0,20,6/10/2022 21:02,13.5,13
26,-35.27885,149.178388,584,0,20,6/10/2022 22:02,13.5,13
26,-35.27885,149.178388,584,0,20,6/10/2022 23:02,13,13
26,-35.27885,149.178388,584,0,20,7/10/2022 0:02,13,13
26,-35.27885,149.178388,584,0,20,7/10/2022 1:02,13,13
26,-35.27885,149.178388,584,0,20,7/10/2022 2:02,12.5,13
26,-35.27885,149.178388,584,0,20,7/10/2022 3:02,12.5,13
26,-35.27885,149.178388,584,0,20,7/10/2022 4:02,12,13
26,-35.27885,149.178388,584,0,20,7/10/2022 5:02,12,13
26,-35.27885,149.178388,584,0,20,7/10/2022 6:02,12,13
26,-35.27885,149.178388,584,0,20,7/10/2022 7:02,12,13
26,-35.27885,149.178388,584,0,20,7/10/2022 8:02,12.5,13
26,-35.27885,149.178388,584,0,20,7/10/2022 9:02,13,13
26,-35.27885,149.178388,584,0,20,7/10/2022 10:02,13,13
26,-35.27885,149.178388,584,0,20,7/10/2022 11:02,13.5,13
26,-35.27885,149.178388,584,0,20,7/10/2022 12:02,13,13
26,-35.27885,149.178388,584,0,20,7/10/2022 13:02,13.5,13
26,-35.27885,149.178388,584,0,20,7/10/2022 14:02,13,13
26,-35.27885,149.178388,584,0,20,7/10/2022 15:02,13,13
26,-35.27885,149.178388,584,0,20,7/10/2022 16:02,13,13
26,-35.27885,149.178388,584,0,20,7/10/2022 17:02,13,13
26,-35.27885,149.178388,584,0,20,7/10/2022 18:02,13,13
26,-35.27885,149.178388,584,0,20,7/10/2022 19:02,13,13
26,-35.27885,149.178388,584,0,20,7/10/2022 20:02,13,13
26,-35.27885,149.178388,584,0,20,7/10/2022 21:02,13,13
26,-35.27885,149.178388,584,0,20,7/10/2022 22:02,13,13
26,-35.27885,149.178388,584,0,20,7/10/2022 23:02,13,13
26,-35.27885,149.178388,584,0,20,8/10/2022 0:02,13,13
26,-35.27885,149.178388,584,0,20,8/10/2022 1:02,13,13
26,-35.27885,149.178388,584,0,20,8/10/2022 2:02,13,13
26,-35.27885,149.178388,584,0,20,8/10/2022 3:02,13,13
26,-35.27885,149.178388,584,0,20,8/10/2022 4:02,12.5,13
26,-35.27885,149.178388,584,0,20,8/10/2022 5:02,12.5,13
26,-35.27885,149.178388,584,0,20,8/10/2022 6:02,12.5,13
26,-35.27885,149.178388,584,0,20,8/10/2022 7:02,12.5,13
26,-35.27885,149.178388,584,0,20,8/10/2022 8:02,13,13
26,-35.27885,149.178388,584,0,20,8/10/2022 9:02,13,13
26,-35.27885,149.178388,584,0,20,8/10/2022 10:02,15,13
26,-35.27885,149.178388,584,0,20,8/10/2022 11:02,15.5,13
26,-35.27885,149.178388,584,0,20,8/10/2022 12:02,16.5,13
26,-35.27885,149.178388,584,0,20,8/10/2022 13:02,16,13
26,-35.27885,149.178388,584,0,20,8/10/2022 14:02,16,13
26,-35.27885,149.178388,584,0,20,8/10/2022 15:02,16,13
26,-35.27885,149.178388,584,0,20,8/10/2022 16:02,16,13
26,-35.27885,149.178388,584,0,20,8/10/2022 17:02,15.5,13
26,-35.27885,149.178388,584,0,20,8/10/2022 18:02,15,13
26,-35.27885,149.178388,584,0,20,8/10/2022 19:02,15,13
26,-35.27885,149.178388,584,0,20,8/10/2022 20:02,14.5,13
26,-35.27885,149.178388,584,0,20,8/10/2022 21:02,14,13
26,-35.27885,149.178388,584,0,20,8/10/2022 22:02,13.5,13
26,-35.27885,149.178388,584,0,20,8/10/2022 23:02,13,13
26,-35.27885,149.178388,584,0,20,9/10/2022 0:02,12.5,13
26,-35.27885,149.178388,584,0,20,9/10/2022 1:02,12,13
26,-35.27885,149.178388,584,0,20,9/10/2022 2:02,11.5,13
26,-35.27885,149.178388,584,0,20,9/10/2022 3:02,11.5,13
26,-35.27885,149.178388,584,0,20,9/10/2022 4:02,11,13
26,-35.27885,149.178388,584,0,20,9/10/2022 5:02,11,13
26,-35.27885,149.178388,584,0,20,9/10/2022 6:02,10.5,13
26,-35.27885,149.178388,584,0,20,9/10/2022 7:02,11,13
26,-35.27885,149.178388,584,0,20,9/10/2022 8:02,11,13
26,-35.27885,149.178388,584,0,20,9/10/2022 9:02,11.5,13
26,-35.27885,149.178388,584,0,20,9/10/2022 10:02,12.5,13
26,-35.27885,149.178388,584,0,20,9/10/2022 11:02,14,13
26,-35.27885,149.178388,584,0,20,9/10/2022 12:02,15.5,13
26,-35.27885,149.178388,584,0,20,9/10/2022 13:02,16,13
26,-35.27885,149.178388,584,0,20,9/10/2022 14:02,16.5,13
26,-35.27885,149.178388,584,0,20,9/10/2022 15:02,17.5,13
26,-35.27885,149.178388,584,0,20,9/10/2022 16:02,17.5,13
26,-35.27885,149.178388,584,0,20,9/10/2022 17:02,17,13
26,-35.27885,149.178388,584,0,20,9/10/2022 18:02,16,13
26,-35.27885,149.178388,584,0,20,9/10/2022 19:02,14.5,13
26,-35.27885,149.178388,584,0,20,9/10/2022 20:02,14,13
26,-35.27885,149.178388,584,0,20,9/10/2022 21:02,13.5,13
26,-35.27885,149.178388,584,0,20,9/10/2022 22:02,13.5,13
26,-35.27885,149.178388,584,0,20,9/10/2022 23:02,13,13
26,-35.27885,149.178388,584,0,20,10/10/2022 0:02,13,13
26,-35.27885,149.178388,584,0,20,10/10/2022 1:02,12.5,13
26,-35.27885,149.178388,584,0,20,10/10/2022 2:02,12,13
26,-35.27885,149.178388,584,0,20,10/10/2022 3:02,12,13
26,-35.27885,149.178388,584,0,20,10/10/2022 4:02,11.5,13
26,-35.27885,149.178388,584,0,20,10/10/2022 5:02,11.5,13
26,-35.27885,149.178388,584,0,20,10/10/2022 6:02,11,13
26,-35.27885,149.178388,584,0,20,10/10/2022 7:02,11,13
26,-35.27885,149.178388,584,0,20,10/10/2022 8:02,11.5,13
26,-35.27885,149.178388,584,0,20,10/10/2022 9:02,13,13
26,-35.27885,149.178388,584,0,20,10/10/2022 10:02,15.5,13
26,-35.27885,149.178388,584,0,20,10/10/2022 11:02,18,13
26,-35.27885,149.178388,584,0,20,10/10/2022 12:02,16.5,13
26,-35.27885,149.178388,584,0,20,10/10/2022 13:02,18.5,13
26,-35.27885,149.178388,584,0,20,10/10/2022 14:02,21.5,13
26,-35.27885,149.178388,584,0,20,10/10/2022 15:02,22,13
26,-35.27885,149.178388,584,0,20,10/10/2022 16:02,21.5,13
26,-35.27885,149.178388,584,0,20,10/10/2022 17:02,20,13
26,-35.27885,149.178388,584,0,20,10/10/2022 18:02,18,13
26,-35.27885,149.178388,584,0,20,10/10/2022 19:02,16.5,13
26,-35.27885,149.178388,584,0,20,10/10/2022 20:02,16,13
26,-35.27885,149.178388,584,0,20,10/10/2022 21:02,15,13
26,-35.27885,149.178388,584,0,20,10/10/2022 22:02,14.5,13
26,-35.27885,149.178388,584,0,20,10/10/2022 23:02,14,13
26,-35.27885,149.178388,584,0,20,11/10/2022 0:02,13.5,13
26,-35.27885,149.178388,584,0,20,11/10/2022 1:02,13.5,13
26,-35.27885,149.178388,584,0,20,11/10/2022 2:02,13,13
26,-35.27885,149.178388,584,0,20,11/10/2022 3:02,13,13
26,-35.27885,149.178388,584,0,20,11/10/2022 4:02,13,13
26,-35.27885,149.178388,584,0,20,11/10/2022 5:02,12.5,13
26,-35.27885,149.178388,584,0,20,11/10/2022 6:02,12.5,13
26,-35.27885,149.178388,584,0,20,11/10/2022 7:02,12.5,13
26,-35.27885,149.178388,584,0,20,11/10/2022 8:02,12.5,13
26,-35.27885,149.178388,584,0,20,11/10/2022 9:02,13,13
26,-35.27885,149.178388,584,0,20,11/10/2022 10:02,14,13
26,-35.27885,149.178388,584,0,20,11/10/2022 11:02,16,13
26,-35.27885,149.178388,584,0,20,11/10/2022 12:02,17,13
26,-35.27885,149.178388,584,0,20,11/10/2022 13:02,21,13
26,-35.27885,149.178388,584,0,20,11/10/2022 14:02,22,13
26,-35.27885,149.178388,584,0,20,11/10/2022 15:02,21,13
26,-35.27885,149.178388,584,0,20,11/10/2022 16:02,21,13
26,-35.27885,149.178388,584,0,20,11/10/2022 17:02,20.5,13
26,-35.27885,149.178388,584,0,20,11/10/2022 18:02,19.5,13
26,-35.27885,149.178388,584,0,20,11/10/2022 19:02,18,13
26,-35.27885,149.178388,584,0,20,11/10/2022 20:02,17.5,13
26,-35.27885,149.178388,584,0,20,11/10/2022 21:02,16.5,13
26,-35.27885,149.178388,584,0,20,11/10/2022 22:02,16,13
26,-35.27885,149.178388,584,0,20,11/10/2022 23:02,16,13
26,-35.27885,149.178388,584,0,20,12/10/2022 0:02,15.5,13
26,-35.27885,149.178388,584,0,20,12/10/2022 1:02,15,13
26,-35.27885,149.178388,584,0,20,12/10/2022 2:02,15,13
26,-35.27885,149.178388,584,0,20,12/10/2022 3:02,14.5,13
26,-35.27885,149.178388,584,0,20,12/10/2022 4:02,14.5,13
26,-35.27885,149.178388,584,0,20,12/10/2022 5:02,14,13
26,-35.27885,149.178388,584,0,20,12/10/2022 6:02,14,13
26,-35.27885,149.178388,584,0,20,12/10/2022 7:02,13.5,13
26,-35.27885,149.178388,584,0,20,12/10/2022 8:02,14,13
26,-35.27885,149.178388,584,0,20,12/10/2022 9:02,17,13
26,-35.27885,149.178388,584,0,20,12/10/2022 10:02,17.5,13
26,-35.27885,149.178388,584,0,20,12/10/2022 11:02,19,13
26,-35.27885,149.178388,584,0,20,12/10/2022 12:02,21,13
26,-35.27885,149.178388,584,0,20,12/10/2022 13:02,22.5,13
26,-35.27885,149.178388,584,0,20,12/10/2022 14:02,22.5,13
26,-35.27885,149.178388,584,0,20,12/10/2022 15:02,21.5,13
26,-35.27885,149.178388,584,0,20,12/10/2022 16:02,21,13
26,-35.27885,149.178388,584,0,20,12/10/2022 17:02,20,13
26,-35.27885,149.178388,584,0,20,12/10/2022 18:02,19,13
26,-35.27885,149.178388,584,0,20,12/10/2022 19:02,18.5,13
26,-35.27885,149.178388,584,0,20,12/10/2022 20:02,18,13
26,-35.27885,149.178388,584,0,20,12/10/2022 21:02,17.5,13
26,-35.27885,149.178388,584,0,20,12/10/2022 22:02,17.5,13
26,-35.27885,149.178388,584,0,20,12/10/2022 23:02,17,13
26,-35.27885,149.178388,584,0,20,13/10/2022 0:02,16.5,13
26,-35.27885,149.178388,584,0,20,13/10/2022 1:02,16.5,13
26,-35.27885,149.178388,584,0,20,13/10/2022 2:02,16,13
26,-35.27885,149.178388,584,0,20,13/10/2022 3:02,15.5,13
26,-35.27885,149.178388,584,0,20,13/10/2022 4:02,15.5,13
26,-35.27885,149.178388,584,0,20,13/10/2022 5:02,15,13
26,-35.27885,149.178388,584,0,20,13/10/2022 6:02,15,13
26,-35.27885,149.178388,584,0,20,13/10/2022 7:02,15,13
26,-35.27885,149.178388,584,0,20,13/10/2022 8:02,15,13
26,-35.27885,149.178388,584,0,20,13/10/2022 9:02,15,13
26,-35.27885,149.178388,584,0,20,13/10/2022 10:02,15.5,13
26,-35.27885,149.178388,584,0,20,13/10/2022 11:02,15.5,13
26,-35.27885,149.178388,584,0,20,13/10/2022 12:02,17,13
26,-35.27885,149.178388,584,0,20,13/10/2022 13:02,17,13
26,-35.27885,149.178388,584,0,20,13/10/2022 14:02,17,13
26,-35.27885,149.178388,584,0,20,13/10/2022 15:02,17,13
26,-35.27885,149.178388,584,0,20,13/10/2022 16:02,16.5,13
26,-35.27885,149.178388,584,0,20,13/10/2022 17:02,16,13
26,-35.27885,149.178388,584,0,20,13/10/2022 18:02,16,13
26,-35.27885,149.178388,584,0,20,13/10/2022 19:02,16,13
26,-35.27885,149.178388,584,0,20,13/10/2022 20:02,15.5,13
26,-35.27885,149.178388,584,0,20,13/10/2022 21:02,15.5,13
26,-35.27885,149.178388,584,0,20,13/10/2022 22:02,15.5,13
26,-35.27885,149.178388,584,0,20,13/10/2022 23:02,15,13
26,-35.27885,149.178388,584,0,20,14/10/2022 0:02,15,13
26,-35.27885,149.178388,584,0,20,14/10/2022 1:02,15,13
26,-35.27885,149.178388,584,0,20,14/10/2022 2:02,15,13
26,-35.27885,149.178388,584,0,20,14/10/2022 3:02,14.5,13
26,-35.27885,149.178388,584,0,20,14/10/2022 4:02,14.5,13
26,-35.27885,149.178388,584,0,20,14/10/2022 5:02,14.5,13
26,-35.27885,149.178388,584,0,20,14/10/2022 6:02,14,13
26,-35.27885,149.178388,584,0,20,14/10/2022 7:02,14,13
26,-35.27885,149.178388,584,0,20,14/10/2022 8:02,14.5,13
26,-35.27885,149.178388,584,0,20,14/10/2022 9:02,15,13
26,-35.27885,149.178388,584,0,20,14/10/2022 10:02,16,13
26,-35.27885,149.178388,584,0,20,14/10/2022 11:02,16,13
26,-35.27885,149.178388,584,0,20,14/10/2022 12:02,17,13
26,-35.27885,149.178388,584,0,20,14/10/2022 13:02,17.5,13
26,-35.27885,149.178388,584,0,20,14/10/2022 14:02,17.5,13
26,-35.27885,149.178388,584,0,20,14/10/2022 15:02,17.5,13
26,-35.27885,149.178388,584,0,20,14/10/2022 16:02,17,13
26,-35.27885,149.178388,584,0,20,14/10/2022 17:02,18,13
26,-35.27885,149.178388,584,0,20,14/10/2022 18:02,17,13
26,-35.27885,149.178388,584,0,20,14/10/2022 19:02,16.5,13
26,-35.27885,149.178388,584,0,20,14/10/2022 20:02,16,13
26,-35.27885,149.178388,584,0,20,14/10/2022 21:02,15.5,13
26,-35.27885,149.178388,584,0,20,14/10/2022 22:02,15,13
26,-35.27885,149.178388,584,0,20,14/10/2022 23:02,14.5,13
26,-35.27885,149.178388,584,0,20,15/10/2022 0:02,14.5,13
26,-35.27885,149.178388,584,0,20,15/10/2022 1:02,14,13
26,-35.27885,149.178388,584,0,20,15/10/2022 2:02,14,13
26,-35.27885,149.178388,584,0,20,15/10/2022 3:02,14,13
26,-35.27885,149.178388,584,0,20,15/10/2022 4:02,13.5,13
26,-35.27885,149.178388,584,0,20,15/10/2022 5:02,13.5,13
26,-35.27885,149.178388,584,0,20,15/10/2022 6:02,13,13
26,-35.27885,149.178388,584,0,20,15/10/2022 7:02,13,13
26,-35.27885,149.178388,584,0,20,15/10/2022 8:02,14,13
26,-35.27885,149.178388,584,0,20,15/10/2022 9:02,14.5,13
26,-35.27885,149.178388,584,0,20,15/10/2022 10:02,15.5,13
26,-35.27885,149.178388,584,0,20,15/10/2022 11:02,17,13
26,-35.27885,149.178388,584,0,20,15/10/2022 12:02,19,13
26,-35.27885,149.178388,584,0,20,15/10/2022 13:02,21.5,13
26,-35.27885,149.178388,584,0,20,15/10/2022 14:02,22.5,13
26,-35.27885,149.178388,584,0,20,15/10/2022 15:02,21.5,13
26,-35.27885,149.178388,584,0,20,15/10/2022 16:02,20.5,13
26,-35.27885,149.178388,584,0,20,15/10/2022 17:02,20.5,13
26,-35.27885,149.178388,584,0,20,15/10/2022 18:02,19.5,13
26,-35.27885,149.178388,584,0,20,15/10/2022 19:02,18.5,13
26,-35.27885,149.178388,584,0,20,15/10/2022 20:02,17.5,13
26,-35.27885,149.178388,584,0,20,15/10/2022 21:02,17,13
26,-35.27885,149.178388,584,0,20,15/10/2022 22:02,16.5,13
26,-35.27885,149.178388,584,0,20,15/10/2022 23:02,16,13
26,-35.27885,149.178388,584,0,20,16/10/2022 0:02,15.5,13
