"","date","site","site_sampled","survey_period","ID","quadrant","length_mm","app_gosner","distance_from_shore_cm","depth_captured_cm","surface_temp","swabbed","Bd","GE_load","tail_short","record_type","amb_temp","adult_location","weight_g","SVL_mm","sex","elevation","Bd_binary","mean_temp","min_temp","max_temp","raw_count","species_richness","shannon_index"
"429","27/10/2022",68,17,1,"T256",3,35,"27/28",250,"10",19.6,"Y","Negative",0,NA,"Tadpole",18.3,NA,NA,NA,NA,762,0,18,15,21,482,4,0.959312512
"430","27/10/2022",68,17,1,"T257",3,27,"25",250,"10",19.6,"Y","Negative",0,NA,"Tadpole",18.3,NA,NA,NA,NA,762,0,18,15,21,482,4,0.959312512
"431","27/10/2022",68,17,1,"T258",3,27,"25",250,"10",19.6,"Y","Negative",0,NA,"Tadpole",18.3,NA,NA,NA,NA,762,0,18,15,21,482,4,0.959312512
"432","27/10/2022",68,17,1,"T259",3,26,"25",250,"10",19.6,"Y","Negative",0,NA,"Tadpole",18.3,NA,NA,NA,NA,762,0,18,15,21,482,4,0.959312512
"433","27/10/2022",68,17,1,"T260",3,22,"25",300,"20",24.5,"Y","Negative",0,NA,"Tadpole",18.3,NA,NA,NA,NA,762,0,18,15,21,482,4,0.959312512
"434","27/10/2022",68,17,1,"T261",3,20,"25",300,"20",24.5,"Y","Negative",0,NA,"Tadpole",18.3,NA,NA,NA,NA,762,0,18,15,21,482,4,0.959312512
"435","27/10/2022",68,17,1,"T262",3,31,"26",400,"5",25,"Y","Negative",0,NA,"Tadpole",18.3,NA,NA,NA,NA,762,0,18,15,21,482,4,0.959312512
"436","27/10/2022",68,17,1,"T263",3,27,"26",400,"5",25,"Y","Negative",0,NA,"Tadpole",18.3,NA,NA,NA,NA,762,0,18,15,21,482,4,0.959312512
"437","27/10/2022",68,17,1,"T264",3,32,"27/28",400,"5",25,"Y","Negative",0,NA,"Tadpole",18.3,NA,NA,NA,NA,762,0,18,15,21,482,4,0.959312512
"438","27/10/2022",68,17,1,"T265",3,27,"26",800,"20",24,"Y","Negative",0,NA,"Tadpole",18.3,NA,NA,NA,NA,762,0,18,15,21,482,4,0.959312512
"439","27/10/2022",68,17,1,"T266",3,33,"27",800,"20",24,"Y","Negative",0,NA,"Tadpole",18.3,NA,NA,NA,NA,762,0,18,15,21,482,4,0.959312512
"440","27/10/2022",68,17,1,"T267",3,20,"25",800,"20",24,"Y","Negative",0,NA,"Tadpole",18.3,NA,NA,NA,NA,762,0,18,15,21,482,4,0.959312512
"441","27/10/2022",68,17,1,"T268",3,20,"25",40,"5",26,"Y","Negative",0,NA,"Tadpole",18.3,NA,NA,NA,NA,762,0,18,15,21,482,4,0.959312512
"442","27/10/2022",68,17,1,"T269",3,37,"26",40,"5",26,"Y","Negative",0,NA,"Tadpole",18.3,NA,NA,NA,NA,762,0,18,15,21,482,4,0.959312512
"443","27/10/2022",68,17,1,"T270",3,24,"26",40,"5",26,"Y","Negative",0,NA,"Tadpole",18.3,NA,NA,NA,NA,762,0,18,15,21,482,4,0.959312512
"444","27/10/2022",68,17,1,"T271",3,31,"26",100,"10",25,"Y","Negative",0,NA,"Tadpole",18.3,NA,NA,NA,NA,762,0,18,15,21,482,4,0.959312512
"445","2/11/2022",1,10,2,"T272",2,41,"27/28",50,"30",13.5,"Y","Negative",0,NA,"Tadpole",8.1,NA,NA,NA,NA,641,0,14,10,24,218,4,1.284066063
"446","2/11/2022",1,10,2,"T273",2,43,"27/28",50,"30",13.5,"Y","Negative",0,NA,"Tadpole",8.1,NA,NA,NA,NA,641,0,14,10,24,218,4,1.284066063
"447","2/11/2022",1,10,2,"T274",2,42,"26",50,"30",13.5,"Y","Negative",0,"Y","Tadpole",8.1,NA,NA,NA,NA,641,0,14,10,24,218,4,1.284066063
"448","2/11/2022",1,10,2,"T275",2,50,"34/35",50,"30",13.5,"Y","Negative",0,NA,"Tadpole",8.1,NA,NA,NA,NA,641,0,14,10,24,218,4,1.284066063
"449","2/11/2022",1,10,2,"T276",2,45,"34",50,"30",13.5,"Y","Negative",0,NA,"Tadpole",8.1,NA,NA,NA,NA,641,0,14,10,24,218,4,1.284066063
"450","2/11/2022",1,10,2,"T277",4,34,"27/28",100,"20",12,"Y","Negative",0,NA,"Tadpole",8.1,NA,NA,NA,NA,641,0,14,10,24,218,4,1.284066063
"451","2/11/2022",1,10,2,"T278",4,50,"35/36",40,"10",11.5,"Y","Negative",0,NA,"Tadpole",8.1,NA,NA,NA,NA,641,0,14,10,24,218,4,1.284066063
"452","2/11/2022",1,10,2,"T279",4,40,"33",40,"10",11.5,"Y","Negative",0,NA,"Tadpole",8.1,NA,NA,NA,NA,641,0,14,10,24,218,4,1.284066063
"453","2/11/2022",1,10,2,"T280",3,38,"33",30,"10",11,"Y","Negative",0,NA,"Tadpole",8.1,NA,NA,NA,NA,641,0,14,10,24,218,4,1.284066063
"454","2/11/2022",1,10,2,"T281",3,41,"30",100,"20",12,"Y","Negative",0,NA,"Tadpole",8.1,NA,NA,NA,NA,641,0,14,10,24,218,4,1.284066063
"455","2/11/2022",1,10,2,"T282",1,32,"27/28",10,"10",15,"Y","Negative",0,NA,"Tadpole",8.1,NA,NA,NA,NA,641,0,14,10,24,218,4,1.284066063
"456","2/11/2022",1,10,2,"T283",1,39,"30",10,"10",15,"Y","Negative",0,NA,"Tadpole",8.1,NA,NA,NA,NA,641,0,14,10,24,218,4,1.284066063
"457","2/11/2022",1,10,2,"T284",1,36,"27/28",10,"10",15,"Y","Negative",0,NA,"Tadpole",8.1,NA,NA,NA,NA,641,0,14,10,24,218,4,1.284066063
"458","2/11/2022",1,10,2,"T285",1,34,"32",10,"10",15,"Y","Negative",0,NA,"Tadpole",8.1,NA,NA,NA,NA,641,0,14,10,24,218,4,1.284066063
"459","2/11/2022",1,10,2,"T286",1,36,"33",100,"30",14,"Y","Negative",0,NA,"Tadpole",8.1,NA,NA,NA,NA,641,0,14,10,24,218,4,1.284066063
"460","2/11/2022",1,10,2,"T287",1,43,"35",100,"30",14,"Y","Negative",0,NA,"Tadpole",8.1,NA,NA,NA,NA,641,0,14,10,24,218,4,1.284066063
"461","2/11/2022",1,10,2,"T288",1,36,"30",100,"30",14,"Y","Negative",0,NA,"Tadpole",8.1,NA,NA,NA,NA,641,0,14,10,24,218,4,1.284066063
"462","2/11/2022",1,10,2,"T289",1,35,"27/28",100,"30",14,"Y","Negative",0,NA,"Tadpole",8.1,NA,NA,NA,NA,641,0,14,10,24,218,4,1.284066063
"463","2/11/2022",1,10,2,"T290",1,34,"27/28",100,"30",14,"Y","Negative",0,NA,"Tadpole",8.1,NA,NA,NA,NA,641,0,14,10,24,218,4,1.284066063
"464","2/11/2022",1,10,2,"T291",1,34,"27/28",100,"30",14,"Y","Negative",0,NA,"Tadpole",8.1,NA,NA,NA,NA,641,0,14,10,24,218,4,1.284066063
"465","2/11/2022",26,13,2,"T292",1,37,"34",50,"10",20.5,"Y","Negative",0,NA,"Tadpole",13.4,NA,NA,NA,NA,589,0,15,10,18,65,4,1.02866934
"466","2/11/2022",26,13,2,"T293",1,43,"37",50,"10",20.5,"Y","Negative",0,NA,"Tadpole",13.4,NA,NA,NA,NA,589,0,15,10,18,65,4,1.02866934
"467","2/11/2022",26,13,2,"T294",1,40,"34/35",30,"10",21,"Y","Negative",0,NA,"Tadpole",13.4,NA,NA,NA,NA,589,0,15,10,18,65,4,1.02866934
"468","2/11/2022",26,13,2,"T295",1,44,"37",150,"40",18.6,"Y","Negative",0,NA,"Tadpole",13.4,NA,NA,NA,NA,589,0,15,10,18,65,4,1.02866934
"469","2/11/2022",26,13,2,"T296",1,41,"37",150,"40",18.6,"Y","Negative",0,NA,"Tadpole",13.4,NA,NA,NA,NA,589,0,15,10,18,65,4,1.02866934
"470","2/11/2022",26,13,2,"T297",2,34,"31",200,"20",19.5,"Y","Negative",0,NA,"Tadpole",13.4,NA,NA,NA,NA,589,0,15,10,18,65,4,1.02866934
"471","2/11/2022",26,13,2,"T298",2,32,"35",200,"20",19.5,"Y","Negative",0,NA,"Tadpole",13.4,NA,NA,NA,NA,589,0,15,10,18,65,4,1.02866934
"472","2/11/2022",26,13,2,"T299",2,40,"34",120,"15",20,"Y","Negative",0,NA,"Tadpole",13.4,NA,NA,NA,NA,589,0,15,10,18,65,4,1.02866934
"473","2/11/2022",26,13,2,"T300",2,43,"37",120,"15",20,"Y","Negative",0,NA,"Tadpole",13.4,NA,NA,NA,NA,589,0,15,10,18,65,4,1.02866934
"474","2/11/2022",26,13,2,"T301",2,44,"37",120,"15",20,"Y","Negative",0,NA,"Tadpole",13.4,NA,NA,NA,NA,589,0,15,10,18,65,4,1.02866934
"475","2/11/2022",26,13,2,"T302",4,44,"38",100,"30",18.4,"Y","Negative",0,NA,"Tadpole",13.4,NA,NA,NA,NA,589,0,15,10,18,65,4,1.02866934
"476","2/11/2022",26,13,2,"T303",4,45,"38/39",100,"30",18.4,"Y","Negative",0,NA,"Tadpole",13.4,NA,NA,NA,NA,589,0,15,10,18,65,4,1.02866934
"477","2/11/2022",26,13,2,"T304",4,43,"37",100,"30",18.4,"Y","Negative",0,NA,"Tadpole",13.4,NA,NA,NA,NA,589,0,15,10,18,65,4,1.02866934
"478","2/11/2022",26,13,2,"T305",4,40,"35/36",100,"30",18.4,"Y","Negative",0,NA,"Tadpole",13.4,NA,NA,NA,NA,589,0,15,10,18,65,4,1.02866934
"479","2/11/2022",26,13,2,"T306",4,41,"38",100,"30",18.4,"Y","Negative",0,NA,"Tadpole",13.4,NA,NA,NA,NA,589,0,15,10,18,65,4,1.02866934
"480","2/11/2022",26,13,2,"T307",3,39,"37",30,"20",22.2,"Y","Negative",0,NA,"Tadpole",13.4,NA,NA,NA,NA,589,0,15,10,18,65,4,1.02866934
"481","2/11/2022",26,13,2,"T308",3,37,"31",30,"20",22.2,"Y","Negative",0,NA,"Tadpole",13.4,NA,NA,NA,NA,589,0,15,10,18,65,4,1.02866934
"482","2/11/2022",26,13,2,"T309",3,42,"37",20,"10",21.1,"Y","Negative",0,NA,"Tadpole",13.4,NA,NA,NA,NA,589,0,15,10,18,65,4,1.02866934
"483","2/11/2022",26,13,2,"T310",3,44,"38",20,"10",21.1,"Y","Negative",0,NA,"Tadpole",13.4,NA,NA,NA,NA,589,0,15,10,18,65,4,1.02866934
"484","2/11/2022",26,13,2,"T311",3,45,"38",20,"10",21.1,"Y","Negative",0,NA,"Tadpole",13.4,NA,NA,NA,NA,589,0,15,10,18,65,4,1.02866934
"485","3/11/2022",9,22,1,"T312",3,30,"25/26",20,"5",15,"Y","Negative",0,NA,"Tadpole",16.9,NA,NA,NA,NA,1103,0,12,10,20,333,4,1.111914638
"486","3/11/2022",9,22,1,"T313",3,21,"25",20,"5",15,"Y","Negative",0,NA,"Tadpole",16.9,NA,NA,NA,NA,1103,0,12,10,20,333,4,1.111914638
"487","3/11/2022",9,22,1,"T314",4,20,"25",20,"5",15,"Y","Negative",0,NA,"Tadpole",16.9,NA,NA,NA,NA,1103,0,12,10,20,333,4,1.111914638
"488","3/11/2022",9,22,1,"T315",4,21,"25",100,"10",13.8,"Y","Negative",0,NA,"Tadpole",16.9,NA,NA,NA,NA,1103,0,12,10,20,333,4,1.111914638
"489","3/11/2022",9,22,1,"T316",4,25,"25",100,"10",13.8,"Y","Negative",0,NA,"Tadpole",16.9,NA,NA,NA,NA,1103,0,12,10,20,333,4,1.111914638
"490","3/11/2022",9,22,1,"T317",4,32,"26",15,"5",16.3,"Y","Negative",0,NA,"Tadpole",16.9,NA,NA,NA,NA,1103,0,12,10,20,333,4,1.111914638
"491","3/11/2022",9,22,1,"T318",4,23,"25",30,"5",15.4,"Y","Negative",0,NA,"Tadpole",16.9,NA,NA,NA,NA,1103,0,12,10,20,333,4,1.111914638
"492","3/11/2022",9,22,1,"T319",4,29,"26",30,"5",15.4,"Y","Negative",0,NA,"Tadpole",16.9,NA,NA,NA,NA,1103,0,12,10,20,333,4,1.111914638
"493","3/11/2022",9,22,1,"T320",4,27,"25",30,"5",15.4,"Y","Negative",0,NA,"Tadpole",16.9,NA,NA,NA,NA,1103,0,12,10,20,333,4,1.111914638
"494","3/11/2022",9,22,1,"T321",4,27,"25",30,"5",15.4,"Y","Negative",0,NA,"Tadpole",16.9,NA,NA,NA,NA,1103,0,12,10,20,333,4,1.111914638
"495","3/11/2022",9,22,1,"T322",4,22,"25",30,"5",15.4,"Y","Negative",0,NA,"Tadpole",16.9,NA,NA,NA,NA,1103,0,12,10,20,333,4,1.111914638
"496","3/11/2022",9,22,1,"T323",4,28,"26",30,"5",15.4,"Y","Negative",0,NA,"Tadpole",16.9,NA,NA,NA,NA,1103,0,12,10,20,333,4,1.111914638
"497","3/11/2022",9,22,1,"T324",4,22,"25",30,"5",15.4,"Y","Negative",0,NA,"Tadpole",16.9,NA,NA,NA,NA,1103,0,12,10,20,333,4,1.111914638
"498","3/11/2022",9,22,1,"T325",4,24,"26",30,"5",15.4,"Y","Negative",0,NA,"Tadpole",16.9,NA,NA,NA,NA,1103,0,12,10,20,333,4,1.111914638
"499","3/11/2022",9,22,1,"T326",4,25,"26",30,"5",15.4,"Y","Negative",0,NA,"Tadpole",16.9,NA,NA,NA,NA,1103,0,12,10,20,333,4,1.111914638
"500","3/11/2022",9,22,1,"T327",4,30,"26",30,"5",15.4,"Y","Negative",0,NA,"Tadpole",16.9,NA,NA,NA,NA,1103,0,12,10,20,333,4,1.111914638
"501","3/11/2022",9,22,1,"T328",4,37,"26",150,"10",15.6,"Y","Negative",0,NA,"Tadpole",16.9,NA,NA,NA,NA,1103,0,12,10,20,333,4,1.111914638
"502","3/11/2022",9,22,1,"T329",4,20,"25",150,"10",15.6,"Y","Negative",0,NA,"Tadpole",16.9,NA,NA,NA,NA,1103,0,12,10,20,333,4,1.111914638
"503","3/11/2022",9,22,1,"T330",4,20,"25",150,"10",15.6,"Y","Negative",0,NA,"Tadpole",16.9,NA,NA,NA,NA,1103,0,12,10,20,333,4,1.111914638
"504","3/11/2022",9,22,1,"T331",4,18,"25",150,"10",15.6,"Y","Negative",0,NA,"Tadpole",16.9,NA,NA,NA,NA,1103,0,12,10,20,333,4,1.111914638
"505","3/11/2022",58,21,1,"T332",2,30,"25",30,"20",17.1,"Y","Negative",0,NA,"Tadpole",18.8,NA,NA,NA,NA,959,0,14,6,29,68,3,0.802915836
"506","3/11/2022",58,21,1,"T333",2,27,"25",30,"20",17.1,"Y",NA,0,NA,"Tadpole",18.8,NA,NA,NA,NA,959,NA,14,6,29,68,3,0.802915836
"507","3/11/2022",58,21,1,"T334",2,20,"25",20,"10",17.6,"Y","Negative",0,NA,"Tadpole",18.8,NA,NA,NA,NA,959,0,14,6,29,68,3,0.802915836
"508","3/11/2022",58,21,1,"T335",2,29,"25",20,"10",17.6,"Y","Negative",0,NA,"Tadpole",18.8,NA,NA,NA,NA,959,0,14,6,29,68,3,0.802915836
"509","3/11/2022",58,21,1,"T336",2,22,"25",20,"10",17.6,"Y","Negative",0,NA,"Tadpole",18.8,NA,NA,NA,NA,959,0,14,6,29,68,3,0.802915836
"510","3/11/2022",58,21,1,"T337",2,33,"26",20,"10",17.6,"Y","Negative",0,NA,"Tadpole",18.8,NA,NA,NA,NA,959,0,14,6,29,68,3,0.802915836
"511","3/11/2022",58,21,1,"T338",1,26,"25/26",100,"20",16.6,"Y","Negative",0,NA,"Tadpole",18.8,NA,NA,NA,NA,959,0,14,6,29,68,3,0.802915836
"512","3/11/2022",58,21,1,"T339",1,20,"25",100,"20",16.6,"Y","Negative",0,NA,"Tadpole",18.8,NA,NA,NA,NA,959,0,14,6,29,68,3,0.802915836
"513","3/11/2022",58,21,1,"T340",1,29,"26",100,"20",16.6,"Y","Negative",0,NA,"Tadpole",18.8,NA,NA,NA,NA,959,0,14,6,29,68,3,0.802915836
"514","3/11/2022",58,21,1,"T341",1,30,"26",100,"20",16.6,"Y","Negative",0,NA,"Tadpole",18.8,NA,NA,NA,NA,959,0,14,6,29,68,3,0.802915836
"515","3/11/2022",58,21,1,"T342",1,32,"26/27",100,"20",16.6,"Y","Negative",0,NA,"Tadpole",18.8,NA,NA,NA,NA,959,0,14,6,29,68,3,0.802915836
"516","3/11/2022",58,21,1,"T343",4,20,"25",50,"10",16.9,"Y","Negative",0,NA,"Tadpole",18.8,NA,NA,NA,NA,959,0,14,6,29,68,3,0.802915836
"517","3/11/2022",58,21,1,"T344",3,30,"26",40,"5",17.1,"Y","Negative",0,NA,"Tadpole",18.8,NA,NA,NA,NA,959,0,14,6,29,68,3,0.802915836
"518","3/11/2022",58,21,1,"T345",3,35,"26/27",40,"5",17.1,"Y","Negative",0,NA,"Tadpole",18.8,NA,NA,NA,NA,959,0,14,6,29,68,3,0.802915836
"519","3/11/2022",58,21,1,"T346",3,22,"25",30,"5",16.7,"Y","Negative",0,NA,"Tadpole",18.8,NA,NA,NA,NA,959,0,14,6,29,68,3,0.802915836
"520","3/11/2022",58,21,1,"T347",3,34,"26/27",30,"5",16.7,"Y","Negative",0,NA,"Tadpole",18.8,NA,NA,NA,NA,959,0,14,6,29,68,3,0.802915836
"521","3/11/2022",58,21,1,"T348",1,30,"26",20,"10",16.2,"Y","Negative",0,NA,"Tadpole",18.8,NA,NA,NA,NA,959,0,14,6,29,68,3,0.802915836
"522","3/11/2022",58,21,1,"T349",1,27,"25",20,"10",16.2,"Y","Negative",0,NA,"Tadpole",18.8,NA,NA,NA,NA,959,0,14,6,29,68,3,0.802915836
"523","3/11/2022",58,21,1,"T350",1,20,"25",20,"10",16.2,"Y","Negative",0,NA,"Tadpole",18.8,NA,NA,NA,NA,959,0,14,6,29,68,3,0.802915836
"524","3/11/2022",58,21,1,"T351",1,31,"26",20,"10",16.2,"Y","Negative",0,NA,"Tadpole",18.8,NA,NA,NA,NA,959,0,14,6,29,68,3,0.802915836
"525","4/11/2022",34,19,1,"T352",4,24,"25",40,"5",14.5,"Y","Negative",0,NA,"Tadpole",14.8,NA,NA,NA,NA,1220,0,12,6,22,507,4,0.814912682
"526","4/11/2022",34,19,1,"T353",1,23,"25",200,"10",14.6,"Y","Negative",0,NA,"Tadpole",14.8,NA,NA,NA,NA,1220,0,12,6,22,507,4,0.814912682
"527","4/11/2022",34,19,1,"T354",1,25,"25",200,"10",14.6,"Y","Negative",0,NA,"Tadpole",14.8,NA,NA,NA,NA,1220,0,12,6,22,507,4,0.814912682
"528","4/11/2022",34,19,1,"T355",1,25,"25",200,"10",14.6,"Y","Negative",0,NA,"Tadpole",14.8,NA,NA,NA,NA,1220,0,12,6,22,507,4,0.814912682
"529","4/11/2022",34,19,1,"T356",1,18,"25",200,"10",14.6,"Y","Negative",0,NA,"Tadpole",14.8,NA,NA,NA,NA,1220,0,12,6,22,507,4,0.814912682
"530","4/11/2022",34,19,1,"T357",1,24,"25",200,"10",14.6,"Y","Negative",0,NA,"Tadpole",14.8,NA,NA,NA,NA,1220,0,12,6,22,507,4,0.814912682
"531","4/11/2022",34,19,1,"T358",2,20,"25",100,"20",14.3,"Y","Negative",0,NA,"Tadpole",14.8,NA,NA,NA,NA,1220,0,12,6,22,507,4,0.814912682
"532","4/11/2022",34,19,1,"T359",2,20,"25",100,"20",14.3,"Y","Negative",0,NA,"Tadpole",14.8,NA,NA,NA,NA,1220,0,12,6,22,507,4,0.814912682
"533","4/11/2022",34,19,1,"T360",4,19,"25",200,"10",14.7,"Y","Negative",0,NA,"Tadpole",14.8,NA,NA,NA,NA,1220,0,12,6,22,507,4,0.814912682
"534","4/11/2022",34,19,1,"T361",3,20,"25",50,"5",20.8,"Y","Negative",0,NA,"Tadpole",14.8,NA,NA,NA,NA,1220,0,12,6,22,507,4,0.814912682
"535","4/11/2022",34,19,1,"T362",3,24,"25",50,"5",20.8,"Y","Negative",0,NA,"Tadpole",14.8,NA,NA,NA,NA,1220,0,12,6,22,507,4,0.814912682
"536","4/11/2022",34,19,1,"T363",3,20,"25",50,"5",20.8,"Y","Negative",0,NA,"Tadpole",14.8,NA,NA,NA,NA,1220,0,12,6,22,507,4,0.814912682
"537","4/11/2022",34,19,1,"T364",3,22,"25",50,"5",20.8,"Y","Negative",0,NA,"Tadpole",14.8,NA,NA,NA,NA,1220,0,12,6,22,507,4,0.814912682
"538","4/11/2022",34,19,1,"T365",3,22,"25",50,"5",20.8,"Y","Negative",0,NA,"Tadpole",14.8,NA,NA,NA,NA,1220,0,12,6,22,507,4,0.814912682
"539","4/11/2022",34,19,1,"T366",3,21,"25",50,"5",20.8,"Y","Negative",0,NA,"Tadpole",14.8,NA,NA,NA,NA,1220,0,12,6,22,507,4,0.814912682
"540","4/11/2022",34,19,1,"T367",3,23,"25",50,"5",20.8,"Y","Negative",0,NA,"Tadpole",14.8,NA,NA,NA,NA,1220,0,12,6,22,507,4,0.814912682
"541","4/11/2022",34,19,1,"T368",3,22,"25",50,"5",20.8,"Y","Negative",0,NA,"Tadpole",14.8,NA,NA,NA,NA,1220,0,12,6,22,507,4,0.814912682
"542","4/11/2022",34,19,1,"T369",3,19,"25",50,"5",20.8,"Y","Negative",0,NA,"Tadpole",14.8,NA,NA,NA,NA,1220,0,12,6,22,507,4,0.814912682
"543","4/11/2022",34,19,1,"T370",3,22,"25",50,"5",20.8,"Y","Negative",0,NA,"Tadpole",14.8,NA,NA,NA,NA,1220,0,12,6,22,507,4,0.814912682
"544","4/11/2022",34,19,1,"T371",3,21,"25",50,"5",20.8,"Y","Negative",0,NA,"Tadpole",14.8,NA,NA,NA,NA,1220,0,12,6,22,507,4,0.814912682
"545","4/11/2022",59,20,1,"T372",4,21,"25",250,"10",18.9,"Y","Negative",0,NA,"Tadpole",22.2,NA,NA,NA,NA,1346,0,11,8,20,173,3,1.020424282
"546","4/11/2022",59,20,1,"T373",4,20,"25",250,"10",18.9,"Y","Negative",0,NA,"Tadpole",22.2,NA,NA,NA,NA,1346,0,11,8,20,173,3,1.020424282
"547","4/11/2022",59,20,1,"T374",4,20,"25",250,"10",18.9,"Y","Negative",0,NA,"Tadpole",22.2,NA,NA,NA,NA,1346,0,11,8,20,173,3,1.020424282
"548","4/11/2022",59,20,1,"T375",4,22,"25",250,"10",18.9,"Y","Negative",0,NA,"Tadpole",22.2,NA,NA,NA,NA,1346,0,11,8,20,173,3,1.020424282
"549","4/11/2022",59,20,1,"T376",4,22,"25",250,"10",18.9,"Y","Negative",0,NA,"Tadpole",22.2,NA,NA,NA,NA,1346,0,11,8,20,173,3,1.020424282
"550","4/11/2022",59,20,1,"T377",4,20,"25",250,"10",18.9,"Y","Negative",0,NA,"Tadpole",22.2,NA,NA,NA,NA,1346,0,11,8,20,173,3,1.020424282
"551","4/11/2022",59,20,1,"T378",4,23,"25",250,"10",18.9,"Y","Negative",0,NA,"Tadpole",22.2,NA,NA,NA,NA,1346,0,11,8,20,173,3,1.020424282
"552","4/11/2022",59,20,1,"T379",4,20,"25",250,"10",18.9,"Y","Negative",0,NA,"Tadpole",22.2,NA,NA,NA,NA,1346,0,11,8,20,173,3,1.020424282
"553","4/11/2022",59,20,1,"T380",4,21,"25",250,"10",18.9,"Y","Negative",0,NA,"Tadpole",22.2,NA,NA,NA,NA,1346,0,11,8,20,173,3,1.020424282
"554","4/11/2022",59,20,1,"T381",4,19,"25",250,"10",18.9,"Y","Negative",0,NA,"Tadpole",22.2,NA,NA,NA,NA,1346,0,11,8,20,173,3,1.020424282
"555","4/11/2022",59,20,1,"T382",4,23,"25",250,"10",18.9,"Y","Negative",0,NA,"Tadpole",22.2,NA,NA,NA,NA,1346,0,11,8,20,173,3,1.020424282
"556","4/11/2022",59,20,1,"T383",4,21,"25",250,"10",18.9,"Y","Negative",0,NA,"Tadpole",22.2,NA,NA,NA,NA,1346,0,11,8,20,173,3,1.020424282
"557","4/11/2022",59,20,1,"T384",4,20,"25",250,"10",18.9,"Y","Negative",0,NA,"Tadpole",22.2,NA,NA,NA,NA,1346,0,11,8,20,173,3,1.020424282
"558","4/11/2022",59,20,1,"T385",4,22,"25",250,"10",18.9,"Y","Negative",0,NA,"Tadpole",22.2,NA,NA,NA,NA,1346,0,11,8,20,173,3,1.020424282
"559","4/11/2022",59,20,1,"T386",4,21,"25",250,"10",18.9,"Y","Negative",0,NA,"Tadpole",22.2,NA,NA,NA,NA,1346,0,11,8,20,173,3,1.020424282
"560","4/11/2022",59,20,1,"T387",4,18,"25",250,"10",18.9,"Y","Negative",0,NA,"Tadpole",22.2,NA,NA,NA,NA,1346,0,11,8,20,173,3,1.020424282
"561","4/11/2022",59,20,1,"T388",4,23,"25",250,"10",18.9,"Y","Negative",0,NA,"Tadpole",22.2,NA,NA,NA,NA,1346,0,11,8,20,173,3,1.020424282
"562","4/11/2022",59,20,1,"T389",4,19,"25",250,"10",18.9,"Y","Negative",0,NA,"Tadpole",22.2,NA,NA,NA,NA,1346,0,11,8,20,173,3,1.020424282
"563","4/11/2022",59,20,1,"T390",4,21,"25",250,"10",18.9,"Y","Negative",0,NA,"Tadpole",22.2,NA,NA,NA,NA,1346,0,11,8,20,173,3,1.020424282
"564","4/11/2022",59,20,1,"T391",4,19,"25",250,"10",18.9,"Y","Negative",0,NA,"Tadpole",22.2,NA,NA,NA,NA,1346,0,11,8,20,173,3,1.020424282
"565","9/11/2022",38,15,2,"T392",3,54,"41",20,"10",23.9,"Y","Negative",0,NA,"Tadpole",23.5,NA,NA,NA,NA,471,0,20,17,54,669,4,1.098202274
"566","9/11/2022",38,15,2,"T393",3,61,"42",20,"10",23.9,"Y","Negative",0,NA,"Tadpole",23.5,NA,NA,NA,NA,471,0,20,17,54,669,4,1.098202274
"567","9/11/2022",38,15,2,"T394",3,56,"41",10,"5",24.5,"Y","Negative",0,NA,"Tadpole",23.5,NA,NA,NA,NA,471,0,20,17,54,669,4,1.098202274
"568","9/11/2022",38,15,2,"T395",4,52,"40",10,"10",25.1,"Y","Negative",0,NA,"Tadpole",23.5,NA,NA,NA,NA,471,0,20,17,54,669,4,1.098202274
"569","9/11/2022",38,15,2,"T396",4,57,"41",10,"10",25.1,"Y","Negative",0,NA,"Tadpole",23.5,NA,NA,NA,NA,471,0,20,17,54,669,4,1.098202274
"570","9/11/2022",38,15,2,"T397",4,43,"37/38",10,"10",25.1,"Y","Negative",0,NA,"Tadpole",23.5,NA,NA,NA,NA,471,0,20,17,54,669,4,1.098202274
"571","9/11/2022",38,15,2,"T398",4,34,"36",10,"10",25.1,"Y","Negative",0,NA,"Tadpole",23.5,NA,NA,NA,NA,471,0,20,17,54,669,4,1.098202274
"572","9/11/2022",38,15,2,"T399",4,36,"35",30,"30",24.4,"Y","Negative",0,NA,"Tadpole",23.5,NA,NA,NA,NA,471,0,20,17,54,669,4,1.098202274
"573","9/11/2022",38,15,2,"T400",4,52,"43+",30,"30",24.4,"Y","Negative",0,NA,"Tadpole",23.5,NA,NA,NA,NA,471,0,20,17,54,669,4,1.098202274
"574","9/11/2022",38,15,2,"T401",4,52,"40",30,"30",24.4,"Y","Negative",0,NA,"Tadpole",23.5,NA,NA,NA,NA,471,0,20,17,54,669,4,1.098202274
"575","9/11/2022",38,15,2,"T402",4,57,"41",30,"30",24.4,"Y","Negative",0,NA,"Tadpole",23.5,NA,NA,NA,NA,471,0,20,17,54,669,4,1.098202274
"576","9/11/2022",38,15,2,"T403",4,39,"36",30,"30",24.4,"Y","Negative",0,NA,"Tadpole",23.5,NA,NA,NA,NA,471,0,20,17,54,669,4,1.098202274
"577","9/11/2022",38,15,2,"T404",4,55,"43+",30,"30",24.4,"Y","Negative",0,NA,"Tadpole",23.5,NA,NA,NA,NA,471,0,20,17,54,669,4,1.098202274
"578","9/11/2022",38,15,2,"T405",4,52,"42",20,"10",25.2,"Y","Negative",0,NA,"Tadpole",23.5,NA,NA,NA,NA,471,0,20,17,54,669,4,1.098202274
